Iso3,Location Name,AMRO subregions,Year,Sex,Age group,Measure Name En,Metric Name En,Value,Value Low,Value Up
PRY,Paraguay,Southern Cone,2020,Male,1-11 months,Years Lived with Disability (YLDs),Rate,191.50,121.03,285.18
PRY,Paraguay,Southern Cone,2020,Male,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,665.64,351.58,"1,124.48"
PRY,Paraguay,Southern Cone,2020,Male,5-9 years,Years Lived with Disability (YLDs),Rate,665.64,351.58,"1,124.48"
PRY,Paraguay,Southern Cone,2020,Male,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,"1,536.48",793.49,"2,570.68"
PRY,Paraguay,Southern Cone,2020,Male,10-14 years,Years Lived with Disability (YLDs),Rate,"1,536.48",793.49,"2,570.68"
PRY,Paraguay,Southern Cone,2020,Male,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,"1,952.10","1,042.54","3,258.83"
PRY,Paraguay,Southern Cone,2020,Male,10-24 years,Years Lived with Disability (YLDs),Rate,"1,952.10","1,042.54","3,258.83"
PRY,Paraguay,Southern Cone,2020,Male,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,"2,063.95","1,107.71","3,438.44"
PRY,Paraguay,Southern Cone,2020,Male,15-19 years,Years Lived with Disability (YLDs),Rate,"2,063.95","1,107.71","3,438.44"
PRY,Paraguay,Southern Cone,2020,Male,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,161.02","1,167.73","3,604.73"
PRY,Paraguay,Southern Cone,2020,Male,15-24 years,Years Lived with Disability (YLDs),Rate,"2,161.02","1,167.73","3,604.73"
PRY,Paraguay,Southern Cone,2020,Male,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,254.70","1,225.67","3,765.23"
PRY,Paraguay,Southern Cone,2020,Male,20-24 years,Years Lived with Disability (YLDs),Rate,"2,254.70","1,225.67","3,765.23"
PRY,Paraguay,Southern Cone,2020,Male,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,"2,378.45","1,342.68","3,869.94"
PRY,Paraguay,Southern Cone,2020,Male,25-29 years,Years Lived with Disability (YLDs),Rate,"2,378.45","1,342.68","3,869.94"
PRY,Paraguay,Southern Cone,2020,Male,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,"2,487.80","1,428.61","3,967.98"
PRY,Paraguay,Southern Cone,2020,Male,25-49 years,Years Lived with Disability (YLDs),Rate,"2,480.29","1,421.10","3,960.47"
PRY,Paraguay,Southern Cone,2020,Male,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,"2,465.11","1,416.07","3,915.13"
PRY,Paraguay,Southern Cone,2020,Male,30-34 years,Years Lived with Disability (YLDs),Rate,"2,465.11","1,416.07","3,915.13"
PRY,Paraguay,Southern Cone,2020,Male,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,"2,535.36","1,479.14","3,988.33"
PRY,Paraguay,Southern Cone,2020,Male,35-39 years,Years Lived with Disability (YLDs),Rate,"2,535.36","1,479.14","3,988.33"
PRY,Paraguay,Southern Cone,2020,Male,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,"2,585.38","1,474.64","4,095.06"
PRY,Paraguay,Southern Cone,2020,Male,40-44 years,Years Lived with Disability (YLDs),Rate,"2,562.37","1,451.63","4,072.04"
PRY,Paraguay,Southern Cone,2020,Male,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,"2,545.13","1,480.93","4,061.41"
PRY,Paraguay,Southern Cone,2020,Male,45-49 years,Years Lived with Disability (YLDs),Rate,"2,518.01","1,453.82","4,034.29"
PRY,Paraguay,Southern Cone,2020,Male,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,"2,464.98","1,474.90","3,838.91"
PRY,Paraguay,Southern Cone,2020,Male,50-54 years,Years Lived with Disability (YLDs),Rate,"2,437.13","1,447.06","3,811.07"
PRY,Paraguay,Southern Cone,2020,Male,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,"2,363.62","1,402.73","3,721.57"
PRY,Paraguay,Southern Cone,2020,Male,50-64 years,Years Lived with Disability (YLDs),Rate,"2,337.00","1,376.11","3,694.95"
PRY,Paraguay,Southern Cone,2020,Male,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,"2,332.80","1,373.21","3,673.27"
PRY,Paraguay,Southern Cone,2020,Male,55-59 years,Years Lived with Disability (YLDs),Rate,"2,332.80","1,373.21","3,673.27"
PRY,Paraguay,Southern Cone,2020,Male,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,"2,247.60","1,330.15","3,603.95"
PRY,Paraguay,Southern Cone,2020,Male,60-64 years,Years Lived with Disability (YLDs),Rate,"2,187.62","1,270.17","3,543.98"
PRY,Paraguay,Southern Cone,2020,Male,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,"2,028.70","1,179.45","3,232.71"
PRY,Paraguay,Southern Cone,2020,Male,65-69 years,Years Lived with Disability (YLDs),Rate,"1,994.88","1,145.63","3,198.89"
PRY,Paraguay,Southern Cone,2020,Male,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,"1,926.78","1,119.87","3,081.76"
PRY,Paraguay,Southern Cone,2020,Male,65-74 years,Years Lived with Disability (YLDs),Rate,"1,907.20","1,100.29","3,062.18"
PRY,Paraguay,Southern Cone,2020,Male,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,"1,786.73","1,038.00","2,874.34"
PRY,Paraguay,Southern Cone,2020,Male,70-74 years,Years Lived with Disability (YLDs),Rate,"1,786.73","1,038.00","2,874.34"
PRY,Paraguay,Southern Cone,2020,Male,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,"1,635.21",951.35,"2,609.38"
PRY,Paraguay,Southern Cone,2020,Male,75-79 years,Years Lived with Disability (YLDs),Rate,"1,579.22",895.35,"2,553.39"
PRY,Paraguay,Southern Cone,2020,Male,75+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,496.76",854.67,"2,423.93"
PRY,Paraguay,Southern Cone,2020,Male,75+ years,Years Lived with Disability (YLDs),Rate,"1,466.13",824.04,"2,393.30"
PRY,Paraguay,Southern Cone,2020,Male,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,"1,391.23",774.97,"2,312.36"
PRY,Paraguay,Southern Cone,2020,Male,80-84 years,Years Lived with Disability (YLDs),Rate,"1,391.23",774.97,"2,312.36"
PRY,Paraguay,Southern Cone,2020,Male,85+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,219.96",672.08,"2,000.30"
PRY,Paraguay,Southern Cone,2020,Male,85+ years,Years Lived with Disability (YLDs),Rate,"1,219.96",672.08,"2,000.30"
PRY,Paraguay,Southern Cone,2020,Male,<1 year,Disability-Adjusted Life Years (DALYs),Rate,191.12,121.01,285.33
PRY,Paraguay,Southern Cone,2020,Male,<1 year,Years Lived with Disability (YLDs),Rate,191.12,121.01,285.33
PRY,Paraguay,Southern Cone,2020,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,"1,916.78","1,085.70","3,092.52"
PRY,Paraguay,Southern Cone,2020,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,"1,908.05","1,076.97","3,083.79"
PRY,Paraguay,Southern Cone,2020,Male,All ages,Disability-Adjusted Life Years (DALYs),Rate,"1,867.27","1,053.73","3,018.77"
PRY,Paraguay,Southern Cone,2020,Male,All ages,Years Lived with Disability (YLDs),Rate,"1,860.35","1,046.81","3,011.85"
PRY,Paraguay,Southern Cone,2020,Female,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,132.45,73.38,216.84
PRY,Paraguay,Southern Cone,2020,Female,0-4 years,Years Lived with Disability (YLDs),Rate,132.45,73.38,216.84
PRY,Paraguay,Southern Cone,2020,Female,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,812.74,419.72,"1,414.20"
PRY,Paraguay,Southern Cone,2020,Female,0-14 years,Years Lived with Disability (YLDs),Rate,812.74,419.72,"1,414.20"
PRY,Paraguay,Southern Cone,2020,Female,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,"1,350.00",718.51,"2,299.08"
PRY,Paraguay,Southern Cone,2020,Female,0-19 years,Years Lived with Disability (YLDs),Rate,"1,350.00",718.51,"2,299.08"
PRY,Paraguay,Southern Cone,2020,Female,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,"1,842.36",987.42,"3,121.29"
PRY,Paraguay,Southern Cone,2020,Female,0-24 years,Years Lived with Disability (YLDs),Rate,"1,842.36",987.42,"3,121.29"
PRY,Paraguay,Southern Cone,2020,Female,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,100.43,60.26,158.85
PRY,Paraguay,Southern Cone,2020,Female,0-27 days,Years Lived with Disability (YLDs),Rate,100.43,60.26,158.85
PRY,Paraguay,Southern Cone,2020,Female,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,139.63,76.14,231.54
PRY,Paraguay,Southern Cone,2020,Female,1-4 years,Years Lived with Disability (YLDs),Rate,139.63,76.14,231.54
PRY,Paraguay,Southern Cone,2020,Female,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,398.24,202.66,693.86
PRY,Paraguay,Southern Cone,2020,Female,1-9 years,Years Lived with Disability (YLDs),Rate,398.24,202.66,693.86
PRY,Paraguay,Southern Cone,2020,Female,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,104.21,62.60,158.21
PRY,Paraguay,Southern Cone,2020,Female,1-11 months,Years Lived with Disability (YLDs),Rate,104.21,62.60,158.21
PRY,Paraguay,Southern Cone,2020,Female,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,618.29,310.32,"1,087.23"
PRY,Paraguay,Southern Cone,2020,Female,5-9 years,Years Lived with Disability (YLDs),Rate,618.29,310.32,"1,087.23"
PRY,Paraguay,Southern Cone,2020,Female,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,"1,797.65",932.29,"3,131.32"
PRY,Paraguay,Southern Cone,2020,Female,10-14 years,Years Lived with Disability (YLDs),Rate,"1,797.65",932.29,"3,131.32"
PRY,Paraguay,Southern Cone,2020,Female,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,929.62","1,576.75","4,951.99"
PRY,Paraguay,Southern Cone,2020,Female,10-24 years,Years Lived with Disability (YLDs),Rate,"2,929.62","1,576.75","4,951.99"
PRY,Paraguay,Southern Cone,2020,Female,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,"3,111.79","1,698.32","5,200.82"
PRY,Paraguay,Southern Cone,2020,Female,15-19 years,Years Lived with Disability (YLDs),Rate,"3,111.79","1,698.32","5,200.82"
PRY,Paraguay,Southern Cone,2020,Female,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,"3,495.03","1,898.65","5,861.41"
PRY,Paraguay,Southern Cone,2020,Female,15-24 years,Years Lived with Disability (YLDs),Rate,"3,495.03","1,898.65","5,861.41"
PRY,Paraguay,Southern Cone,2020,Female,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,"3,862.49","2,090.74","6,494.79"
PRY,Paraguay,Southern Cone,2020,Female,20-24 years,Years Lived with Disability (YLDs),Rate,"3,862.49","2,090.74","6,494.79"
PRY,Paraguay,Southern Cone,2020,Female,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,"3,864.55","2,162.48","6,230.45"
PRY,Paraguay,Southern Cone,2020,Female,25-29 years,Years Lived with Disability (YLDs),Rate,"3,864.55","2,162.48","6,230.45"
PRY,Paraguay,Southern Cone,2020,Female,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,"3,847.62","2,174.22","6,152.47"
PRY,Paraguay,Southern Cone,2020,Female,25-49 years,Years Lived with Disability (YLDs),Rate,"3,847.62","2,174.22","6,152.47"
PRY,Paraguay,Southern Cone,2020,Female,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,"3,810.13","2,165.17","6,124.02"
PRY,Paraguay,Southern Cone,2020,Female,30-34 years,Years Lived with Disability (YLDs),Rate,"3,810.13","2,165.17","6,124.02"
PRY,Paraguay,Southern Cone,2020,Female,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,"3,877.80","2,206.36","6,081.71"
PRY,Paraguay,Southern Cone,2020,Female,35-39 years,Years Lived with Disability (YLDs),Rate,"3,877.80","2,206.36","6,081.71"
PRY,Paraguay,Southern Cone,2020,Female,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,"3,887.16","2,183.45","6,261.48"
PRY,Paraguay,Southern Cone,2020,Female,40-44 years,Years Lived with Disability (YLDs),Rate,"3,887.16","2,183.45","6,261.48"
PRY,Paraguay,Southern Cone,2020,Female,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,"3,790.99","2,153.65","6,036.19"
PRY,Paraguay,Southern Cone,2020,Female,45-49 years,Years Lived with Disability (YLDs),Rate,"3,790.99","2,153.65","6,036.19"
PRY,Paraguay,Southern Cone,2020,Female,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,"3,660.71","2,122.69","5,849.35"
PRY,Paraguay,Southern Cone,2020,Female,50-54 years,Years Lived with Disability (YLDs),Rate,"3,633.80","2,095.78","5,822.44"
PRY,Paraguay,Southern Cone,2020,Female,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,"3,470.09","2,021.74","5,497.10"
PRY,Paraguay,Southern Cone,2020,Female,50-64 years,Years Lived with Disability (YLDs),Rate,"3,451.62","2,003.28","5,478.64"
PRY,Paraguay,Southern Cone,2020,Female,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,"3,455.46","2,010.95","5,424.90"
PRY,Paraguay,Southern Cone,2020,Female,55-59 years,Years Lived with Disability (YLDs),Rate,"3,455.46","2,010.95","5,424.90"
PRY,Paraguay,Southern Cone,2020,Female,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,"3,213.45","1,889.76","5,081.08"
PRY,Paraguay,Southern Cone,2020,Female,60-64 years,Years Lived with Disability (YLDs),Rate,"3,183.40","1,859.72","5,051.02"
PRY,Paraguay,Southern Cone,2020,Female,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,"2,857.49","1,660.56","4,564.84"
PRY,Paraguay,Southern Cone,2020,Female,65-69 years,Years Lived with Disability (YLDs),Rate,"2,857.49","1,660.56","4,564.84"
PRY,Paraguay,Southern Cone,2020,Female,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,"2,724.45","1,595.35","4,325.36"
PRY,Paraguay,Southern Cone,2020,Female,65-74 years,Years Lived with Disability (YLDs),Rate,"2,724.45","1,595.35","4,325.36"
PRY,Paraguay,Southern Cone,2020,Female,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,"2,547.93","1,508.81","4,007.59"
PRY,Paraguay,Southern Cone,2020,Female,70-74 years,Years Lived with Disability (YLDs),Rate,"2,547.93","1,508.81","4,007.59"
PRY,Paraguay,Southern Cone,2020,Female,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,"2,261.62","1,295.22","3,659.18"
PRY,Paraguay,Southern Cone,2020,Female,75-79 years,Years Lived with Disability (YLDs),Rate,"2,261.62","1,295.22","3,659.18"
PRY,Paraguay,Southern Cone,2020,Female,75+ years,Disability-Adjusted Life Years (DALYs),Rate,"2,091.66","1,197.17","3,386.68"
PRY,Paraguay,Southern Cone,2020,Female,75+ years,Years Lived with Disability (YLDs),Rate,"2,091.66","1,197.17","3,386.68"
PRY,Paraguay,Southern Cone,2020,Female,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,"2,021.36","1,157.04","3,291.54"
PRY,Paraguay,Southern Cone,2020,Female,80-84 years,Years Lived with Disability (YLDs),Rate,"2,021.36","1,157.04","3,291.54"
PRY,Paraguay,Southern Cone,2020,Female,85+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,800.33","1,028.56","2,897.19"
PRY,Paraguay,Southern Cone,2020,Female,85+ years,Years Lived with Disability (YLDs),Rate,"1,800.33","1,028.56","2,897.19"
PRY,Paraguay,Southern Cone,2020,Female,<1 year,Disability-Adjusted Life Years (DALYs),Rate,103.87,62.39,158.25
PRY,Paraguay,Southern Cone,2020,Female,<1 year,Years Lived with Disability (YLDs),Rate,103.87,62.39,158.25
PRY,Paraguay,Southern Cone,2020,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,"2,837.38","1,591.80","4,605.54"
PRY,Paraguay,Southern Cone,2020,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,"2,834.82","1,589.24","4,602.98"
PRY,Paraguay,Southern Cone,2020,Female,All ages,Disability-Adjusted Life Years (DALYs),Rate,"2,778.88","1,555.36","4,518.56"
PRY,Paraguay,Southern Cone,2020,Female,All ages,Years Lived with Disability (YLDs),Rate,"2,776.68","1,553.16","4,516.36"
PRY,Paraguay,Southern Cone,2021,Male,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,216.64,130.24,331.15
PRY,Paraguay,Southern Cone,2021,Male,0-4 years,Years Lived with Disability (YLDs),Rate,216.64,130.24,331.15
PRY,Paraguay,Southern Cone,2021,Male,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,821.34,432.93,"1,372.47"
PRY,Paraguay,Southern Cone,2021,Male,0-14 years,Years Lived with Disability (YLDs),Rate,821.34,432.93,"1,372.47"
PRY,Paraguay,Southern Cone,2021,Male,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,"1,139.74",603.90,"1,910.43"
PRY,Paraguay,Southern Cone,2021,Male,0-19 years,Years Lived with Disability (YLDs),Rate,"1,139.74",603.90,"1,910.43"
PRY,Paraguay,Southern Cone,2021,Male,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,"1,383.36",739.11,"2,314.40"
PRY,Paraguay,Southern Cone,2021,Male,0-24 years,Years Lived with Disability (YLDs),Rate,"1,383.36",739.11,"2,314.40"
PRY,Paraguay,Southern Cone,2021,Male,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,187.19,120.35,284.32
PRY,Paraguay,Southern Cone,2021,Male,0-27 days,Years Lived with Disability (YLDs),Rate,187.19,120.35,284.32
PRY,Paraguay,Southern Cone,2021,Male,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,222.96,132.79,343.36
PRY,Paraguay,Southern Cone,2021,Male,1-4 years,Years Lived with Disability (YLDs),Rate,222.96,132.79,343.36
PRY,Paraguay,Southern Cone,2021,Male,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,484.09,260.31,798.38
PRY,Paraguay,Southern Cone,2021,Male,1-9 years,Years Lived with Disability (YLDs),Rate,484.09,260.31,798.38
PRY,Paraguay,Southern Cone,2021,Male,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,191.81,120.01,282.13
PRY,Paraguay,Southern Cone,2021,Male,1-11 months,Years Lived with Disability (YLDs),Rate,191.81,120.01,282.13
PRY,Paraguay,Southern Cone,2021,Male,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,702.64,367.05,"1,179.23"
PRY,Paraguay,Southern Cone,2021,Male,5-9 years,Years Lived with Disability (YLDs),Rate,702.64,367.05,"1,179.23"
PRY,Paraguay,Southern Cone,2021,Male,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,"1,635.38",847.42,"2,762.20"
PRY,Paraguay,Southern Cone,2021,Male,10-14 years,Years Lived with Disability (YLDs),Rate,"1,635.38",847.42,"2,762.20"
PRY,Paraguay,Southern Cone,2021,Male,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,079.39","1,108.51","3,489.52"
PRY,Paraguay,Southern Cone,2021,Male,10-24 years,Years Lived with Disability (YLDs),Rate,"2,079.39","1,108.51","3,489.52"
PRY,Paraguay,Southern Cone,2021,Male,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,"2,203.12","1,174.90","3,707.08"
PRY,Paraguay,Southern Cone,2021,Male,15-19 years,Years Lived with Disability (YLDs),Rate,"2,203.12","1,174.90","3,707.08"
PRY,Paraguay,Southern Cone,2021,Male,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,305.97","1,241.74","3,860.67"
PRY,Paraguay,Southern Cone,2021,Male,15-24 years,Years Lived with Disability (YLDs),Rate,"2,305.97","1,241.74","3,860.67"
PRY,Paraguay,Southern Cone,2021,Male,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,405.41","1,306.35","4,009.15"
PRY,Paraguay,Southern Cone,2021,Male,20-24 years,Years Lived with Disability (YLDs),Rate,"2,405.41","1,306.35","4,009.15"
PRY,Paraguay,Southern Cone,2021,Male,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,"2,515.30","1,404.82","4,080.70"
PRY,Paraguay,Southern Cone,2021,Male,25-29 years,Years Lived with Disability (YLDs),Rate,"2,515.30","1,404.82","4,080.70"
PRY,Paraguay,Southern Cone,2021,Male,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,"2,607.93","1,491.61","4,181.31"
PRY,Paraguay,Southern Cone,2021,Male,25-49 years,Years Lived with Disability (YLDs),Rate,"2,603.93","1,487.61","4,177.31"
PRY,Paraguay,Southern Cone,2021,Male,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,"2,610.07","1,513.60","4,110.94"
PRY,Paraguay,Southern Cone,2021,Male,30-34 years,Years Lived with Disability (YLDs),Rate,"2,593.17","1,496.71","4,094.05"
PRY,Paraguay,Southern Cone,2021,Male,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,"2,659.99","1,527.99","4,236.46"
PRY,Paraguay,Southern Cone,2021,Male,35-39 years,Years Lived with Disability (YLDs),Rate,"2,659.99","1,527.99","4,236.46"
PRY,Paraguay,Southern Cone,2021,Male,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,"2,673.42","1,533.30","4,313.20"
PRY,Paraguay,Southern Cone,2021,Male,40-44 years,Years Lived with Disability (YLDs),Rate,"2,673.42","1,533.30","4,313.20"
PRY,Paraguay,Southern Cone,2021,Male,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,"2,618.04","1,508.78","4,246.32"
PRY,Paraguay,Southern Cone,2021,Male,45-49 years,Years Lived with Disability (YLDs),Rate,"2,618.04","1,508.78","4,246.32"
PRY,Paraguay,Southern Cone,2021,Male,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,"2,512.50","1,484.52","3,998.07"
PRY,Paraguay,Southern Cone,2021,Male,50-54 years,Years Lived with Disability (YLDs),Rate,"2,512.50","1,484.52","3,998.07"
PRY,Paraguay,Southern Cone,2021,Male,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,"2,414.98","1,430.50","3,860.24"
PRY,Paraguay,Southern Cone,2021,Male,50-64 years,Years Lived with Disability (YLDs),Rate,"2,400.20","1,415.72","3,845.46"
PRY,Paraguay,Southern Cone,2021,Male,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,"2,397.17","1,423.71","3,814.23"
PRY,Paraguay,Southern Cone,2021,Male,55-59 years,Years Lived with Disability (YLDs),Rate,"2,397.17","1,423.71","3,814.23"
PRY,Paraguay,Southern Cone,2021,Male,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,"2,290.75","1,357.63","3,712.26"
PRY,Paraguay,Southern Cone,2021,Male,60-64 years,Years Lived with Disability (YLDs),Rate,"2,233.96","1,300.83","3,655.47"
PRY,Paraguay,Southern Cone,2021,Male,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,"2,032.52","1,186.07","3,298.63"
PRY,Paraguay,Southern Cone,2021,Male,65-69 years,Years Lived with Disability (YLDs),Rate,"2,032.52","1,186.07","3,298.63"
PRY,Paraguay,Southern Cone,2021,Male,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,"1,940.83","1,128.33","3,136.83"
PRY,Paraguay,Southern Cone,2021,Male,65-74 years,Years Lived with Disability (YLDs),Rate,"1,940.83","1,128.33","3,136.83"
PRY,Paraguay,Southern Cone,2021,Male,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,"1,813.74","1,048.29","2,912.55"
PRY,Paraguay,Southern Cone,2021,Male,70-74 years,Years Lived with Disability (YLDs),Rate,"1,813.74","1,048.29","2,912.55"
PRY,Paraguay,Southern Cone,2021,Male,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,"1,640.23",966.80,"2,609.84"
PRY,Paraguay,Southern Cone,2021,Male,75-79 years,Years Lived with Disability (YLDs),Rate,"1,587.04",913.64,"2,556.68"
PRY,Paraguay,Southern Cone,2021,Male,75+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,522.18",889.22,"2,441.84"
PRY,Paraguay,Southern Cone,2021,Male,75+ years,Years Lived with Disability (YLDs),Rate,"1,473.56",840.62,"2,393.23"
PRY,Paraguay,Southern Cone,2021,Male,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,"1,465.88",858.59,"2,376.95"
PRY,Paraguay,Southern Cone,2021,Male,80-84 years,Years Lived with Disability (YLDs),Rate,"1,399.10",791.86,"2,310.17"
PRY,Paraguay,Southern Cone,2021,Male,85+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,220.10",679.09,"1,984.19"
PRY,Paraguay,Southern Cone,2021,Male,85+ years,Years Lived with Disability (YLDs),Rate,"1,220.10",679.09,"1,984.19"
PRY,Paraguay,Southern Cone,2021,Male,<1 year,Disability-Adjusted Life Years (DALYs),Rate,191.39,120.02,282.34
PRY,Paraguay,Southern Cone,2021,Male,<1 year,Years Lived with Disability (YLDs),Rate,191.39,120.02,282.34
PRY,Paraguay,Southern Cone,2021,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,"2,002.58","1,130.92","3,254.08"
PRY,Paraguay,Southern Cone,2021,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,"1,997.77","1,126.11","3,249.27"
PRY,Paraguay,Southern Cone,2021,Male,All ages,Disability-Adjusted Life Years (DALYs),Rate,"1,959.23","1,102.40","3,186.75"
PRY,Paraguay,Southern Cone,2021,Male,All ages,Years Lived with Disability (YLDs),Rate,"1,955.25","1,098.42","3,182.77"
PRY,Paraguay,Southern Cone,2021,Female,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,137.00,74.77,226.07
PRY,Paraguay,Southern Cone,2021,Female,0-4 years,Years Lived with Disability (YLDs),Rate,137.00,74.77,226.07
PRY,Paraguay,Southern Cone,2021,Female,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,900.53,461.80,"1,570.48"
PRY,Paraguay,Southern Cone,2021,Female,0-14 years,Years Lived with Disability (YLDs),Rate,900.53,461.80,"1,570.48"
PRY,Paraguay,Southern Cone,2021,Female,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,"1,489.72",794.41,"2,516.11"
PRY,Paraguay,Southern Cone,2021,Female,0-19 years,Years Lived with Disability (YLDs),Rate,"1,489.72",794.41,"2,516.11"
PRY,Paraguay,Southern Cone,2021,Female,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,022.28","1,095.99","3,387.10"
PRY,Paraguay,Southern Cone,2021,Female,0-24 years,Years Lived with Disability (YLDs),Rate,"2,022.28","1,095.99","3,387.10"
PRY,Paraguay,Southern Cone,2021,Female,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,101.09,59.32,156.73
PRY,Paraguay,Southern Cone,2021,Female,0-27 days,Years Lived with Disability (YLDs),Rate,101.09,59.32,156.73
PRY,Paraguay,Southern Cone,2021,Female,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,145.26,78.00,242.66
PRY,Paraguay,Southern Cone,2021,Female,1-4 years,Years Lived with Disability (YLDs),Rate,145.26,78.00,242.66
PRY,Paraguay,Southern Cone,2021,Female,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,438.73,220.68,770.16
PRY,Paraguay,Southern Cone,2021,Female,1-9 years,Years Lived with Disability (YLDs),Rate,438.73,220.68,770.16
PRY,Paraguay,Southern Cone,2021,Female,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,104.23,62.08,159.96
